date,order_id,product,quantity,amount,status
2026-04-24,ORD-2731,Kubek ceramiczny,2,-99.98,refunded
2026-04-24,ORD-2732,Koszulka Premium,3,239.97,completed
2026-04-24,ORD-2733,Kubek ceramiczny,2,99.98,completed
2026-04-24,ORD-2734,Koszulka Premium,2,159.98,completed
2026-04-24,ORD-2735,Notatnik A5,4,119.96,completed
2026-04-24,ORD-2736,Notatnik A5,2,59.98,completed
2026-04-24,ORD-2737,Koszulka Premium,4,319.96,completed
2026-04-24,ORD-2738,Notatnik A5,1,29.99,completed
2026-04-24,ORD-2739,Notatnik A5,4,119.96,completed
2026-04-24,ORD-2740,Koszulka Premium,2,159.98,completed
2026-04-24,ORD-2741,Notatnik A5,1,29.99,completed
2026-04-24,ORD-2742,Długopis metalowy,1,19.99,completed
2026-04-24,ORD-2743,Notatnik A5,4,119.96,completed
2026-04-24,ORD-2744,Torba bawełniana,4,159.96,completed
2026-04-24,ORD-2745,Torba bawełniana,1,39.99,completed
2026-04-24,ORD-2746,Kubek ceramiczny,4,199.96,completed
2026-04-24,ORD-2747,Notatnik A5,1,29.99,completed
2026-04-24,ORD-2748,Koszulka Premium,2,159.98,completed
2026-04-24,ORD-2749,Długopis metalowy,2,39.98,completed
2026-04-24,ORD-2750,Torba bawełniana,4,-159.96,refunded
2026-04-24,ORD-2751,Notatnik A5,2,59.98,completed
2026-04-24,ORD-2752,Koszulka Premium,3,239.97,completed
2026-04-24,ORD-2753,Kubek ceramiczny,1,49.99,completed
2026-04-24,ORD-2754,Notatnik A5,3,89.97,completed
2026-04-24,ORD-2755,Notatnik A5,2,59.98,completed
2026-04-25,ORD-2756,Koszulka Premium,2,159.98,completed
2026-04-25,ORD-2757,Długopis metalowy,2,39.98,completed
2026-04-25,ORD-2758,Kubek ceramiczny,2,99.98,completed
2026-04-25,ORD-2759,Koszulka Premium,4,319.96,completed
2026-04-25,ORD-2760,Notatnik A5,3,89.97,completed
2026-04-25,ORD-2761,Koszulka Premium,2,159.98,completed
2026-04-25,ORD-2762,Koszulka Premium,3,-239.97,refunded
2026-04-25,ORD-2763,Notatnik A5,4,119.96,completed
2026-04-25,ORD-2764,Koszulka Premium,4,319.96,completed
2026-04-25,ORD-2765,Długopis metalowy,4,79.96,completed
2026-04-25,ORD-2766,Notatnik A5,1,29.99,completed
2026-04-25,ORD-2767,Koszulka Premium,2,159.98,completed
2026-04-25,ORD-2768,Torba bawełniana,2,79.98,completed
2026-04-25,ORD-2769,Kubek ceramiczny,1,49.99,completed
2026-04-25,ORD-2770,Koszulka Premium,2,159.98,completed
2026-04-25,ORD-2771,Długopis metalowy,3,59.97,completed
2026-04-25,ORD-2772,Koszulka Premium,1,79.99,completed
2026-04-25,ORD-2773,Kubek ceramiczny,2,99.98,completed
2026-04-25,ORD-2774,Długopis metalowy,2,39.98,completed
2026-04-25,ORD-2775,Długopis metalowy,3,59.97,completed
2026-04-25,ORD-2776,Koszulka Premium,3,239.97,completed
2026-04-25,ORD-2777,Notatnik A5,1,29.99,completed
2026-04-25,ORD-2778,Długopis metalowy,1,19.99,completed
2026-04-25,ORD-2779,Kubek ceramiczny,1,49.99,completed
2026-04-25,ORD-2780,Torba bawełniana,3,119.97,completed
2026-04-25,ORD-2781,Długopis metalowy,2,39.98,completed
2026-04-25,ORD-2782,Długopis metalowy,1,19.99,completed
2026-04-25,ORD-2783,Długopis metalowy,1,19.99,completed
2026-04-25,ORD-2784,Długopis metalowy,3,59.97,completed
2026-04-25,ORD-2785,Torba bawełniana,3,119.97,completed
2026-04-25,ORD-2786,Długopis metalowy,3,59.97,completed
2026-04-25,ORD-2787,Długopis metalowy,4,79.96,completed
2026-04-25,ORD-2788,Notatnik A5,4,119.96,completed
2026-04-25,ORD-2789,Długopis metalowy,2,39.98,completed
2026-04-25,ORD-2790,Kubek ceramiczny,1,49.99,completed
2026-04-25,ORD-2791,Notatnik A5,1,29.99,completed
2026-04-25,ORD-2792,Kubek ceramiczny,4,199.96,completed
2026-04-25,ORD-2793,Torba bawełniana,3,119.97,completed
2026-04-25,ORD-2794,Kubek ceramiczny,1,49.99,completed
2026-04-25,ORD-2795,Torba bawełniana,3,119.97,completed
2026-04-25,ORD-2796,Torba bawełniana,3,119.97,completed
2026-04-25,ORD-2797,Torba bawełniana,1,39.99,completed
2026-04-25,ORD-2798,Torba bawełniana,3,119.97,completed
2026-04-25,ORD-2799,Długopis metalowy,1,19.99,completed
2026-04-25,ORD-2800,Kubek ceramiczny,3,149.97,completed
2026-04-25,ORD-2801,Notatnik A5,4,119.96,completed
2026-04-26,ORD-2802,Kubek ceramiczny,4,199.96,completed
2026-04-26,ORD-2803,Notatnik A5,3,89.97,completed
2026-04-26,ORD-2804,Notatnik A5,1,29.99,completed
2026-04-26,ORD-2805,Torba bawełniana,3,119.97,completed
2026-04-26,ORD-2806,Koszulka Premium,2,159.98,completed
2026-04-26,ORD-2807,Torba bawełniana,3,119.97,completed
2026-04-26,ORD-2808,Kubek ceramiczny,3,149.97,completed
2026-04-26,ORD-2809,Torba bawełniana,4,159.96,completed
2026-04-26,ORD-2810,Kubek ceramiczny,4,199.96,completed
2026-04-26,ORD-2811,Koszulka Premium,3,239.97,completed
2026-04-26,ORD-2812,Torba bawełniana,1,39.99,completed
2026-04-26,ORD-2813,Koszulka Premium,4,319.96,completed
2026-04-26,ORD-2814,Torba bawełniana,4,159.96,completed
2026-04-26,ORD-2815,Torba bawełniana,2,79.98,completed
2026-04-26,ORD-2816,Kubek ceramiczny,1,49.99,completed
2026-04-26,ORD-2817,Koszulka Premium,2,159.98,completed
2026-04-26,ORD-2818,Notatnik A5,1,29.99,completed
2026-04-26,ORD-2819,Długopis metalowy,2,39.98,completed
2026-04-26,ORD-2820,Notatnik A5,3,89.97,completed
2026-04-26,ORD-2821,Kubek ceramiczny,1,49.99,completed
2026-04-26,ORD-2822,Długopis metalowy,2,39.98,completed
2026-04-26,ORD-2823,Koszulka Premium,4,319.96,completed
2026-04-26,ORD-2824,Długopis metalowy,1,-19.99,refunded
2026-04-26,ORD-2825,Koszulka Premium,1,79.99,completed
2026-04-26,ORD-2826,Koszulka Premium,1,79.99,completed
2026-04-26,ORD-2827,Torba bawełniana,1,39.99,completed
2026-04-26,ORD-2828,Torba bawełniana,2,79.98,completed
2026-04-26,ORD-2829,Kubek ceramiczny,3,149.97,completed
2026-04-26,ORD-2830,Torba bawełniana,4,159.96,completed
2026-04-26,ORD-2831,Torba bawełniana,2,79.98,completed
2026-04-26,ORD-2832,Koszulka Premium,1,79.99,completed
2026-04-26,ORD-2833,Długopis metalowy,1,19.99,completed
2026-04-26,ORD-2834,Torba bawełniana,3,119.97,completed
2026-04-26,ORD-2835,Torba bawełniana,2,79.98,completed
2026-04-26,ORD-2836,Torba bawełniana,3,119.97,completed
2026-04-26,ORD-2837,Koszulka Premium,2,-159.98,refunded
2026-04-26,ORD-2838,Koszulka Premium,1,79.99,completed
2026-04-26,ORD-2839,Koszulka Premium,4,319.96,completed
2026-04-26,ORD-2840,Długopis metalowy,4,79.96,completed
2026-04-26,ORD-2841,Torba bawełniana,3,119.97,completed
2026-04-26,ORD-2842,Długopis metalowy,1,19.99,completed
2026-04-26,ORD-2843,Notatnik A5,2,59.98,completed
2026-04-26,ORD-2844,Notatnik A5,1,29.99,completed
2026-04-26,ORD-2845,Notatnik A5,4,119.96,completed
2026-04-26,ORD-2846,Kubek ceramiczny,2,99.98,completed
2026-04-26,ORD-2847,Długopis metalowy,3,59.97,completed
2026-04-26,ORD-2848,Notatnik A5,2,59.98,completed
2026-04-26,ORD-2849,Torba bawełniana,3,119.97,completed
2026-04-26,ORD-2850,Koszulka Premium,1,79.99,completed
2026-04-26,ORD-2851,Torba bawełniana,4,159.96,completed
2026-04-26,ORD-2852,Kubek ceramiczny,3,149.97,completed
2026-04-26,ORD-2853,Długopis metalowy,2,39.98,completed
2026-04-26,ORD-2854,Notatnik A5,1,29.99,completed
2026-04-26,ORD-2855,Koszulka Premium,3,239.97,completed
2026-04-26,ORD-2856,Notatnik A5,4,119.96,completed
2026-04-26,ORD-2857,Kubek ceramiczny,2,99.98,completed
2026-04-27,ORD-2858,Koszulka Premium,3,239.97,completed
2026-04-27,ORD-2859,Długopis metalowy,4,79.96,completed
2026-04-27,ORD-2860,Notatnik A5,3,89.97,completed
2026-04-27,ORD-2861,Kubek ceramiczny,2,99.98,completed
2026-04-27,ORD-2862,Koszulka Premium,4,319.96,completed
2026-04-27,ORD-2863,Długopis metalowy,4,79.96,completed
2026-04-27,ORD-2864,Koszulka Premium,4,319.96,completed
2026-04-27,ORD-2865,Notatnik A5,1,29.99,completed
2026-04-27,ORD-2866,Długopis metalowy,4,79.96,completed
2026-04-27,ORD-2867,Koszulka Premium,1,79.99,completed
2026-04-27,ORD-2868,Kubek ceramiczny,1,49.99,completed
2026-04-27,ORD-2869,Kubek ceramiczny,4,199.96,completed
2026-04-27,ORD-2870,Notatnik A5,4,119.96,completed
2026-04-27,ORD-2871,Torba bawełniana,3,119.97,completed
2026-04-27,ORD-2872,Torba bawełniana,4,159.96,completed
2026-04-27,ORD-2873,Torba bawełniana,1,39.99,completed
2026-04-27,ORD-2874,Długopis metalowy,4,79.96,completed
2026-04-27,ORD-2875,Torba bawełniana,1,39.99,completed
2026-04-27,ORD-2876,Długopis metalowy,1,-19.99,refunded
2026-04-27,ORD-2877,Długopis metalowy,3,59.97,completed
2026-04-27,ORD-2878,Torba bawełniana,1,39.99,completed
2026-04-27,ORD-2879,Długopis metalowy,4,79.96,completed
2026-04-27,ORD-2880,Notatnik A5,4,119.96,completed
2026-04-27,ORD-2881,Długopis metalowy,2,39.98,completed
2026-04-27,ORD-2882,Notatnik A5,2,59.98,completed
2026-04-27,ORD-2883,Notatnik A5,3,89.97,completed
2026-04-27,ORD-2884,Kubek ceramiczny,3,149.97,completed
2026-04-27,ORD-2885,Kubek ceramiczny,2,-99.98,refunded
2026-04-27,ORD-2886,Koszulka Premium,2,159.98,completed
2026-04-27,ORD-2887,Notatnik A5,4,119.96,completed
2026-04-27,ORD-2888,Kubek ceramiczny,1,49.99,completed
2026-04-27,ORD-2889,Notatnik A5,4,119.96,completed
2026-04-27,ORD-2890,Długopis metalowy,4,79.96,completed
2026-04-27,ORD-2891,Notatnik A5,4,119.96,completed
2026-04-27,ORD-2892,Notatnik A5,4,119.96,completed
2026-04-27,ORD-2893,Kubek ceramiczny,4,199.96,completed
2026-04-27,ORD-2894,Długopis metalowy,4,79.96,completed
2026-04-28,ORD-2895,Długopis metalowy,3,59.97,completed
2026-04-28,ORD-2896,Długopis metalowy,3,-59.97,refunded
2026-04-28,ORD-2897,Koszulka Premium,4,319.96,completed
2026-04-28,ORD-2898,Koszulka Premium,4,319.96,completed
2026-04-28,ORD-2899,Koszulka Premium,2,159.98,completed
2026-04-28,ORD-2900,Długopis metalowy,3,59.97,completed
2026-04-28,ORD-2901,Koszulka Premium,1,79.99,completed
2026-04-28,ORD-2902,Koszulka Premium,3,239.97,completed
2026-04-28,ORD-2903,Torba bawełniana,1,39.99,completed
2026-04-28,ORD-2904,Długopis metalowy,4,79.96,completed
2026-04-28,ORD-2905,Torba bawełniana,4,159.96,completed
2026-04-28,ORD-2906,Torba bawełniana,3,119.97,completed
2026-04-28,ORD-2907,Długopis metalowy,3,59.97,completed
2026-04-28,ORD-2908,Długopis metalowy,3,59.97,completed
2026-04-28,ORD-2909,Notatnik A5,2,59.98,completed
2026-04-28,ORD-2910,Torba bawełniana,1,39.99,completed
2026-04-28,ORD-2911,Koszulka Premium,2,159.98,completed
2026-04-28,ORD-2912,Torba bawełniana,3,119.97,completed
2026-04-28,ORD-2913,Torba bawełniana,3,119.97,completed
2026-04-28,ORD-2914,Koszulka Premium,1,79.99,completed
2026-04-28,ORD-2915,Długopis metalowy,2,39.98,completed
2026-04-28,ORD-2916,Torba bawełniana,2,79.98,completed
2026-04-28,ORD-2917,Kubek ceramiczny,4,199.96,completed
2026-04-28,ORD-2918,Długopis metalowy,1,19.99,completed
2026-04-28,ORD-2919,Koszulka Premium,2,159.98,completed
2026-04-28,ORD-2920,Kubek ceramiczny,4,199.96,completed
2026-04-28,ORD-2921,Notatnik A5,4,119.96,completed
2026-04-28,ORD-2922,Notatnik A5,2,59.98,completed
2026-04-28,ORD-2923,Torba bawełniana,1,39.99,completed
2026-04-28,ORD-2924,Koszulka Premium,1,79.99,completed
2026-04-28,ORD-2925,Notatnik A5,4,119.96,completed
2026-04-28,ORD-2926,Długopis metalowy,2,39.98,completed
2026-04-29,ORD-2927,Notatnik A5,4,119.96,completed
2026-04-29,ORD-2928,Długopis metalowy,4,-79.96,refunded
2026-04-29,ORD-2929,Notatnik A5,4,119.96,completed
2026-04-29,ORD-2930,Długopis metalowy,1,19.99,completed
2026-04-29,ORD-2931,Długopis metalowy,3,59.97,completed
2026-04-29,ORD-2932,Notatnik A5,3,89.97,completed
2026-04-29,ORD-2933,Torba bawełniana,1,39.99,completed
2026-04-29,ORD-2934,Długopis metalowy,4,79.96,completed
2026-04-29,ORD-2935,Kubek ceramiczny,2,99.98,completed
2026-04-29,ORD-2936,Kubek ceramiczny,3,149.97,completed
2026-04-29,ORD-2937,Koszulka Premium,1,-79.99,refunded
2026-04-29,ORD-2938,Koszulka Premium,1,79.99,completed
2026-04-29,ORD-2939,Torba bawełniana,2,79.98,completed
2026-04-29,ORD-2940,Torba bawełniana,2,-79.98,refunded
2026-04-29,ORD-2941,Długopis metalowy,1,19.99,completed
2026-04-29,ORD-2942,Długopis metalowy,2,39.98,completed
2026-04-29,ORD-2943,Koszulka Premium,1,79.99,completed
2026-04-29,ORD-2944,Długopis metalowy,2,39.98,completed
2026-04-29,ORD-2945,Długopis metalowy,2,39.98,completed
2026-04-29,ORD-2946,Kubek ceramiczny,3,149.97,completed
2026-04-29,ORD-2947,Koszulka Premium,4,319.96,completed
2026-04-29,ORD-2948,Torba bawełniana,4,159.96,completed
2026-04-29,ORD-2949,Torba bawełniana,3,119.97,completed
2026-04-29,ORD-2950,Koszulka Premium,3,239.97,completed
2026-04-29,ORD-2951,Notatnik A5,4,119.96,completed
2026-04-29,ORD-2952,Koszulka Premium,3,239.97,completed
2026-04-29,ORD-2953,Torba bawełniana,2,79.98,completed
2026-04-29,ORD-2954,Notatnik A5,2,59.98,completed
2026-04-29,ORD-2955,Kubek ceramiczny,4,199.96,completed
2026-04-29,ORD-2956,Długopis metalowy,4,79.96,completed
2026-04-29,ORD-2957,Koszulka Premium,4,319.96,completed
2026-04-29,ORD-2958,Koszulka Premium,1,79.99,completed
2026-04-29,ORD-2959,Długopis metalowy,3,59.97,completed
2026-04-29,ORD-2960,Koszulka Premium,4,319.96,completed
2026-04-29,ORD-2961,Koszulka Premium,1,79.99,completed
2026-04-29,ORD-2962,Torba bawełniana,2,79.98,completed
2026-04-29,ORD-2963,Notatnik A5,1,29.99,completed
2026-04-29,ORD-2964,Notatnik A5,4,119.96,completed
2026-04-29,ORD-2965,Koszulka Premium,2,-159.98,refunded
2026-04-29,ORD-2966,Notatnik A5,1,29.99,completed
2026-04-29,ORD-2967,Torba bawełniana,3,119.97,completed
2026-04-29,ORD-2968,Notatnik A5,1,29.99,completed
2026-04-29,ORD-2969,Koszulka Premium,3,239.97,completed
2026-04-29,ORD-2970,Torba bawełniana,1,39.99,completed
2026-04-29,ORD-2971,Torba bawełniana,2,79.98,completed
2026-04-29,ORD-2972,Koszulka Premium,4,319.96,completed
2026-04-29,ORD-2973,Torba bawełniana,4,159.96,completed
2026-04-30,ORD-2974,Torba bawełniana,4,159.96,completed
2026-04-30,ORD-2975,Notatnik A5,2,59.98,completed
2026-04-30,ORD-2976,Kubek ceramiczny,1,49.99,completed
2026-04-30,ORD-2977,Długopis metalowy,2,39.98,completed
2026-04-30,ORD-2978,Koszulka Premium,3,239.97,completed
2026-04-30,ORD-2979,Notatnik A5,1,-29.99,refunded
2026-04-30,ORD-2980,Koszulka Premium,3,239.97,completed
2026-04-30,ORD-2981,Koszulka Premium,4,319.96,completed
2026-04-30,ORD-2982,Długopis metalowy,4,79.96,completed
2026-04-30,ORD-2983,Długopis metalowy,2,39.98,completed
2026-04-30,ORD-2984,Kubek ceramiczny,1,-49.99,refunded
2026-04-30,ORD-2985,Kubek ceramiczny,4,199.96,completed
2026-04-30,ORD-2986,Notatnik A5,1,29.99,completed
2026-04-30,ORD-2987,Kubek ceramiczny,1,49.99,completed
2026-04-30,ORD-2988,Koszulka Premium,3,239.97,completed
2026-04-30,ORD-2989,Koszulka Premium,4,319.96,completed
2026-04-30,ORD-2990,Długopis metalowy,1,19.99,completed
2026-04-30,ORD-2991,Koszulka Premium,1,79.99,completed
2026-04-30,ORD-2992,Długopis metalowy,2,39.98,completed
2026-04-30,ORD-2993,Kubek ceramiczny,4,199.96,completed
2026-04-30,ORD-2994,Notatnik A5,3,89.97,completed
2026-04-30,ORD-2995,Długopis metalowy,2,39.98,completed
2026-04-30,ORD-2996,Kubek ceramiczny,1,49.99,completed
2026-04-30,ORD-2997,Torba bawełniana,1,39.99,completed
2026-04-30,ORD-2998,Kubek ceramiczny,4,199.96,completed
2026-04-30,ORD-2999,Torba bawełniana,2,79.98,completed
2026-04-30,ORD-3000,Długopis metalowy,1,19.99,completed
2026-04-30,ORD-3001,Długopis metalowy,4,79.96,completed
2026-04-30,ORD-3002,Koszulka Premium,4,319.96,completed
2026-04-30,ORD-3003,Koszulka Premium,2,159.98,completed
2026-04-30,ORD-3004,Długopis metalowy,3,59.97,completed
2026-04-30,ORD-3005,Notatnik A5,2,59.98,completed
2026-04-30,ORD-3006,Torba bawełniana,4,159.96,completed
2026-04-30,ORD-3007,Kubek ceramiczny,1,49.99,completed
2026-04-30,ORD-3008,Notatnik A5,1,29.99,completed
2026-04-30,ORD-3009,Torba bawełniana,3,119.97,completed
2026-04-30,ORD-3010,Długopis metalowy,2,39.98,completed
2026-04-30,ORD-3011,Długopis metalowy,1,19.99,completed
2026-04-30,ORD-3012,Długopis metalowy,2,39.98,completed
2026-04-30,ORD-3013,Kubek ceramiczny,3,149.97,completed
2026-04-30,ORD-3014,Koszulka Premium,2,159.98,completed
2026-04-30,ORD-3015,Notatnik A5,4,119.96,completed
2026-04-30,ORD-3016,Koszulka Premium,1,79.99,completed
2026-04-30,ORD-3017,Torba bawełniana,2,79.98,completed
2026-04-30,ORD-3018,Torba bawełniana,4,159.96,completed
2026-05-01,ORD-3019,Koszulka Premium,2,159.98,completed
2026-05-01,ORD-3020,Koszulka Premium,4,319.96,completed
2026-05-01,ORD-3021,Koszulka Premium,2,159.98,completed
2026-05-01,ORD-3022,Długopis metalowy,3,59.97,completed
2026-05-01,ORD-3023,Torba bawełniana,2,79.98,completed
2026-05-01,ORD-3024,Torba bawełniana,2,79.98,completed
2026-05-01,ORD-3025,Notatnik A5,2,59.98,completed
2026-05-01,ORD-3026,Kubek ceramiczny,1,49.99,completed
2026-05-01,ORD-3027,Notatnik A5,1,29.99,completed
2026-05-01,ORD-3028,Kubek ceramiczny,2,99.98,completed
2026-05-01,ORD-3029,Notatnik A5,2,59.98,completed
2026-05-01,ORD-3030,Kubek ceramiczny,4,199.96,completed
2026-05-01,ORD-3031,Torba bawełniana,3,119.97,completed
2026-05-01,ORD-3032,Kubek ceramiczny,1,49.99,completed
2026-05-01,ORD-3033,Koszulka Premium,3,239.97,completed
2026-05-01,ORD-3034,Notatnik A5,4,119.96,completed
2026-05-01,ORD-3035,Torba bawełniana,2,79.98,completed
2026-05-01,ORD-3036,Długopis metalowy,2,39.98,completed
2026-05-01,ORD-3037,Długopis metalowy,2,39.98,completed
2026-05-01,ORD-3038,Długopis metalowy,2,39.98,completed
2026-05-01,ORD-3039,Długopis metalowy,4,79.96,completed
2026-05-01,ORD-3040,Kubek ceramiczny,4,199.96,completed
2026-05-01,ORD-3041,Torba bawełniana,1,39.99,completed
2026-05-01,ORD-3042,Kubek ceramiczny,2,99.98,completed
2026-05-01,ORD-3043,Długopis metalowy,2,39.98,completed
2026-05-01,ORD-3044,Długopis metalowy,2,39.98,completed
2026-05-01,ORD-3045,Koszulka Premium,4,319.96,completed
2026-05-01,ORD-3046,Koszulka Premium,4,319.96,completed
2026-05-01,ORD-3047,Długopis metalowy,1,19.99,completed
2026-05-01,ORD-3048,Notatnik A5,4,119.96,completed
2026-05-01,ORD-3049,Koszulka Premium,4,319.96,completed
2026-05-01,ORD-3050,Koszulka Premium,1,79.99,completed
2026-05-01,ORD-3051,Notatnik A5,2,59.98,completed
2026-05-01,ORD-3052,Torba bawełniana,2,79.98,completed
2026-05-01,ORD-3053,Koszulka Premium,1,79.99,completed
2026-05-01,ORD-3054,Torba bawełniana,2,79.98,completed
2026-05-01,ORD-3055,Długopis metalowy,1,19.99,completed
2026-05-01,ORD-3056,Notatnik A5,2,59.98,completed
2026-05-01,ORD-3057,Notatnik A5,2,59.98,completed
2026-05-01,ORD-3058,Torba bawełniana,4,159.96,completed
2026-05-01,ORD-3059,Koszulka Premium,1,79.99,completed
2026-05-01,ORD-3060,Torba bawełniana,1,39.99,completed
2026-05-01,ORD-3061,Torba bawełniana,2,79.98,completed
2026-05-01,ORD-3062,Koszulka Premium,3,239.97,completed
2026-05-01,ORD-3063,Koszulka Premium,3,239.97,completed
2026-05-01,ORD-3064,Koszulka Premium,4,319.96,completed
2026-05-01,ORD-3065,Długopis metalowy,1,19.99,completed
2026-05-01,ORD-3066,Kubek ceramiczny,1,49.99,completed
2026-05-02,ORD-3067,Kubek ceramiczny,2,99.98,completed
2026-05-02,ORD-3068,Kubek ceramiczny,1,49.99,completed
2026-05-02,ORD-3069,Długopis metalowy,2,39.98,completed
2026-05-02,ORD-3070,Kubek ceramiczny,3,149.97,completed
2026-05-02,ORD-3071,Torba bawełniana,4,159.96,completed
2026-05-02,ORD-3072,Koszulka Premium,3,239.97,completed
2026-05-02,ORD-3073,Notatnik A5,1,29.99,completed
2026-05-02,ORD-3074,Długopis metalowy,3,59.97,completed
2026-05-02,ORD-3075,Torba bawełniana,1,39.99,completed
2026-05-02,ORD-3076,Notatnik A5,1,29.99,completed
2026-05-02,ORD-3077,Kubek ceramiczny,3,149.97,completed
2026-05-02,ORD-3078,Koszulka Premium,1,79.99,completed
2026-05-02,ORD-3079,Koszulka Premium,2,159.98,completed
2026-05-02,ORD-3080,Kubek ceramiczny,1,49.99,completed
2026-05-02,ORD-3081,Długopis metalowy,2,39.98,completed
2026-05-02,ORD-3082,Notatnik A5,4,119.96,completed
2026-05-02,ORD-3083,Koszulka Premium,3,239.97,completed
2026-05-02,ORD-3084,Koszulka Premium,2,159.98,completed
2026-05-02,ORD-3085,Długopis metalowy,3,59.97,completed
2026-05-02,ORD-3086,Torba bawełniana,3,119.97,completed
2026-05-02,ORD-3087,Długopis metalowy,4,79.96,completed
2026-05-02,ORD-3088,Długopis metalowy,2,39.98,completed
2026-05-02,ORD-3089,Torba bawełniana,2,79.98,completed
2026-05-02,ORD-3090,Kubek ceramiczny,4,199.96,completed
2026-05-02,ORD-3091,Torba bawełniana,1,39.99,completed
2026-05-02,ORD-3092,Torba bawełniana,4,159.96,completed
2026-05-02,ORD-3093,Długopis metalowy,2,39.98,completed
2026-05-02,ORD-3094,Torba bawełniana,2,79.98,completed
2026-05-02,ORD-3095,Kubek ceramiczny,2,99.98,completed
2026-05-02,ORD-3096,Koszulka Premium,3,239.97,completed
2026-05-02,ORD-3097,Notatnik A5,3,89.97,completed
2026-05-02,ORD-3098,Kubek ceramiczny,1,49.99,completed
2026-05-02,ORD-3099,Torba bawełniana,2,79.98,completed
2026-05-02,ORD-3100,Długopis metalowy,2,39.98,completed
2026-05-02,ORD-3101,Koszulka Premium,1,79.99,completed
2026-05-02,ORD-3102,Notatnik A5,2,59.98,completed
2026-05-02,ORD-3103,Torba bawełniana,2,-79.98,refunded
2026-05-02,ORD-3104,Długopis metalowy,3,59.97,completed
2026-05-02,ORD-3105,Torba bawełniana,4,159.96,completed
2026-05-02,ORD-3106,Długopis metalowy,2,39.98,completed
2026-05-02,ORD-3107,Notatnik A5,3,89.97,completed
2026-05-02,ORD-3108,Notatnik A5,1,29.99,completed
2026-05-02,ORD-3109,Długopis metalowy,1,19.99,completed
2026-05-02,ORD-3110,Notatnik A5,2,59.98,completed
2026-05-02,ORD-3111,Koszulka Premium,3,239.97,completed
2026-05-02,ORD-3112,Kubek ceramiczny,2,99.98,completed
2026-05-02,ORD-3113,Torba bawełniana,2,-79.98,refunded
2026-05-02,ORD-3114,Długopis metalowy,4,79.96,completed
2026-05-02,ORD-3115,Koszulka Premium,4,319.96,completed
2026-05-02,ORD-3116,Torba bawełniana,1,39.99,completed
2026-05-02,ORD-3117,Torba bawełniana,4,159.96,completed
2026-05-02,ORD-3118,Notatnik A5,3,89.97,completed
2026-05-02,ORD-3119,Koszulka Premium,3,239.97,completed
2026-05-02,ORD-3120,Torba bawełniana,4,159.96,completed
2026-05-02,ORD-3121,Koszulka Premium,2,159.98,completed
2026-05-02,ORD-3122,Notatnik A5,4,119.96,completed
2026-05-02,ORD-3123,Torba bawełniana,2,79.98,completed
2026-05-02,ORD-3124,Notatnik A5,4,119.96,completed
2026-05-02,ORD-3125,Długopis metalowy,1,19.99,completed
2026-05-02,ORD-3126,Torba bawełniana,4,159.96,completed
2026-05-02,ORD-3127,Długopis metalowy,3,59.97,completed
2026-05-03,ORD-3128,Długopis metalowy,4,79.96,completed
2026-05-03,ORD-3129,Notatnik A5,3,89.97,completed
2026-05-03,ORD-3130,Długopis metalowy,4,79.96,completed
2026-05-03,ORD-3131,Kubek ceramiczny,2,99.98,completed
2026-05-03,ORD-3132,Notatnik A5,3,89.97,completed
2026-05-03,ORD-3133,Koszulka Premium,3,239.97,completed
2026-05-03,ORD-3134,Torba bawełniana,4,159.96,completed
2026-05-03,ORD-3135,Notatnik A5,2,-59.98,refunded
2026-05-03,ORD-3136,Koszulka Premium,2,159.98,completed
2026-05-03,ORD-3137,Notatnik A5,1,29.99,completed
2026-05-03,ORD-3138,Torba bawełniana,4,159.96,completed
2026-05-03,ORD-3139,Kubek ceramiczny,1,49.99,completed
2026-05-03,ORD-3140,Torba bawełniana,4,159.96,completed
2026-05-03,ORD-3141,Koszulka Premium,3,239.97,completed
2026-05-03,ORD-3142,Długopis metalowy,4,79.96,completed
2026-05-03,ORD-3143,Notatnik A5,1,29.99,completed
2026-05-03,ORD-3144,Długopis metalowy,1,19.99,completed
2026-05-03,ORD-3145,Kubek ceramiczny,1,49.99,completed
2026-05-03,ORD-3146,Notatnik A5,2,59.98,completed
2026-05-03,ORD-3147,Koszulka Premium,3,239.97,completed
2026-05-03,ORD-3148,Torba bawełniana,1,39.99,completed
2026-05-03,ORD-3149,Długopis metalowy,1,19.99,completed
2026-05-03,ORD-3150,Kubek ceramiczny,1,49.99,completed
2026-05-03,ORD-3151,Kubek ceramiczny,3,149.97,completed
2026-05-03,ORD-3152,Torba bawełniana,3,119.97,completed
2026-05-03,ORD-3153,Torba bawełniana,1,39.99,completed
2026-05-03,ORD-3154,Torba bawełniana,2,-79.98,refunded
2026-05-03,ORD-3155,Długopis metalowy,3,59.97,completed
2026-05-03,ORD-3156,Notatnik A5,4,119.96,completed
2026-05-03,ORD-3157,Kubek ceramiczny,1,49.99,completed
2026-05-03,ORD-3158,Długopis metalowy,2,39.98,completed
2026-05-03,ORD-3159,Długopis metalowy,1,19.99,completed
2026-05-03,ORD-3160,Koszulka Premium,1,79.99,completed
2026-05-03,ORD-3161,Koszulka Premium,4,319.96,completed
2026-05-03,ORD-3162,Torba bawełniana,2,79.98,completed
2026-05-03,ORD-3163,Długopis metalowy,3,59.97,completed
2026-05-03,ORD-3164,Torba bawełniana,1,39.99,completed
